,place_id,name,neighbhood,nameAr,lat,lng,types,rating,user_ratings_total,rated1,rated2,rated3,rated4,rated5,delivery,dine_in,isLoved,schoolNum,companieNum,officeNum,HotelNum,parksNum,revenues,FemaleNonSaudi,MaleNonSaudi,FemaleSaudi,MaleSaudi,total_labor,Teens,20s,30s,40s,50s,60s
327,ChIJDzS1mQQdLz4RqaQTMDdl6ZI,يوجي,as safarat,السفارات,24.6814984,46.6233544,Restaurants,3,82,3,1,0,1,0,True,True,1,9,10,13,6,20,134000,796,939,892,1177,2245,472,809,975,558,282,114
328,ChIJuZPO7ZIdLz4RZwMxGnKnis8,Russo’s NewYork pizzeria,as safarat,السفارات,24.6810183,46.6232923,Restaurants,4,148,0,0,1,1,6,True,True,0,9,10,14,7,20,134000,796,939,892,1177,2245,472,809,975,558,282,114
329,ChIJ3w68hQ8dLz4ROHkt0dzOwK0,Circle 3 cafe,as safarat,السفارات,24.6820085,46.62521530000001,Restaurants,4,80,1,0,0,2,3,False,True,0,9,10,14,5,20,134000,796,939,892,1177,2245,472,809,975,558,282,114
330,ChIJJSCYTrsdLz4RbSjehuXyZZk,Zodiac Garden,as safarat,السفارات,24.6866702,46.621416,Restaurants,3,1,0,0,0,0,0,False,True,0,8,10,12,3,20,30000,796,939,892,1177,2245,472,809,975,558,282,114
331,ChIJv1nm-tEdLz4RgQ8TxKQa_C4,B+F,as safarat,السفارات,24.6935031,46.63225389999999,Restaurants,4,6,0,0,1,0,2,True,True,1,20,10,15,7,12,164222,796,939,892,1177,2245,472,809,975,558,282,114
332,ChIJLaWJ5YYdLz4R_tia4RFQ0AY,LA RUSTICA Terrazza,as safarat,السفارات,24.6848706,46.62544519999999,Restaurants,4,847,1,1,1,2,3,True,True,0,9,9,16,7,20,134000,796,939,892,1177,2245,472,809,975,558,282,114
333,ChIJoSdxr6AdLz4Ryz7NgIP2a2c,The Groves Pizzeria,as safarat,السفارات,24.6866365,46.62154229999999,Restaurants,3,13,1,1,1,2,1,True,True,1,9,10,12,3,20,30000,796,939,892,1177,2245,472,809,975,558,282,114
334,ChIJZcLYN2EdLz4ReVwZ6Zq_sx0,مطعم ليلى,as safarat,السفارات,24.6797008,46.6192398,Restaurants,3,12,1,1,1,0,4,True,True,0,12,10,12,7,20,141000,796,939,892,1177,2245,472,809,975,558,282,114
335,ChIJsUKK07YdLz4RQjgbpH46bXk,The Coffee Table,as safarat,السفارات,24.6743101,46.62356219999999,Coffee,4,173,0,0,0,0,0,True,True,0,11,6,12,9,18,153666,796,939,892,1177,2245,472,809,975,558,282,114
336,ChIJN06I3mYcLz4RZQz3ekPhZp4,OVER UNDER,as safarat,السفارات,24.6669232,46.6267027,Coffee,4,276,1,1,0,1,5,False,True,1,7,6,6,7,15,141000,796,939,892,1177,2245,472,809,975,558,282,114
337,ChIJrS6SUo8dLz4RwntclOcmhkE,Sard Alsafarat | سرد السفارات,as safarat,السفارات,24.6730049,46.6241519,Coffee,4,54,0,1,0,0,7,True,True,1,11,6,12,9,17,153666,796,939,892,1177,2245,472,809,975,558,282,114
338,ChIJq5eE2fMdLz4RRlwNmmYARJw,Rovetta Cafe,as safarat,السفارات,24.6735252,46.6232696,Coffee,4,62,0,1,1,1,3,True,True,1,11,6,12,9,17,153666,796,939,892,1177,2245,472,809,975,558,282,114
339,ChIJX6Q5p1scLz4RozuNJM5Tm8A,ستاربكس,as safarat,السفارات,24.6754786,46.62478470000001,Coffee,4,1074,2,1,0,0,4,True,True,1,11,7,12,7,17,153666,796,939,892,1177,2245,472,809,975,558,282,114
340,ChIJ5b7vNnQdLz4RmJo4o3Rsxl4,Star buck's Coffee,as safarat,السفارات,24.6734313,46.6232151,Coffee,4,6,0,0,0,0,0,True,True,0,11,6,12,9,17,153666,796,939,892,1177,2245,472,809,975,558,282,114
341,ChIJ_9qdzmccLz4RxgVHWZMqHf8,ستاربكس,as safarat,السفارات,24.6665229,46.6230669,Coffee,3,143,2,2,0,1,2,True,True,1,6,5,6,8,16,141000,796,939,892,1177,2245,472,809,975,558,282,114
342,ChIJCyxq76cdLz4REHLrpUBbcM8,دولتشي راغوزا,as safarat,السفارات,24.6779002,46.6231173,Coffee,4,278,2,0,0,3,2,True,True,1,12,10,13,7,20,153666,796,939,892,1177,2245,472,809,975,558,282,114
343,ChIJ7y_WdEEdLz4RUastE-_RELM,محمصة و مقهى كويارد,as safarat,السفارات,24.6930025,46.63178449999999,Coffee,3,266,0,0,0,4,4,False,True,0,20,11,15,7,12,179875,796,939,892,1177,2245,472,809,975,558,282,114
344,ChIJKUno9o8dLz4RSXb-rI4MoC0,Cheminee,as safarat,السفارات,24.6928255,46.6291391,Coffee,3,636,0,1,1,2,4,False,True,0,20,10,15,7,13,179875,796,939,892,1177,2245,472,809,975,558,282,114
345,ChIJ08fsT9wdLz4RMWtdcOrhO4Q,كافينيشن,as safarat,السفارات,24.6937522,46.6318671,Coffee,4,747,0,0,0,1,8,True,True,0,20,10,15,7,12,164222,796,939,892,1177,2245,472,809,975,558,282,114
346,ChIJK0xpX1scLz4RGL1mkfEi6sE,ستاربكس,as safarat,السفارات,24.6855602,46.6256426,Coffee,4,1169,3,0,0,1,4,True,True,1,9,11,16,7,20,134000,796,939,892,1177,2245,472,809,975,558,282,114
347,ChIJT5Mg7lEcLz4RHgmzv76d_H0,د.كيف,as safarat,السفارات,24.681928,46.6230908,Coffee,4,310,0,0,1,2,6,True,True,1,9,11,13,6,20,134000,796,939,892,1177,2245,472,809,975,558,282,114
348,ChIJSQ613sQdLz4ROWd-aL98yC0,كاريبو كوفي حي السفارات,as safarat,السفارات,24.680462,46.62330499999999,Coffee,4,112,1,0,4,1,1,True,True,0,10,11,14,7,20,136000,796,939,892,1177,2245,472,809,975,558,282,114
349,ChIJ5XSwgSAdLz4RQDzNG0kJlUM,WACAFE Al Safarat | وكف السفارات,as safarat,السفارات,24.6806665,46.6232218,Coffee,4,204,0,0,0,0,8,True,True,1,9,11,14,7,20,136000,796,939,892,1177,2245,472,809,975,558,282,114
350,ChIJh-s6MHQdLz4Ryg9VwKnzQd8,HS COFFEE,as safarat,السفارات,24.6835673,46.617843,Coffee,1,1,0,0,0,0,0,True,True,0,12,9,11,3,20,136000,796,939,892,1177,2245,472,809,975,558,282,114
351,ChIJH0dgGVIcLz4R2WdJQAeScMs,Birds Of Eden,as safarat,السفارات,24.6832935,46.6231824,Coffee,5,1,0,0,0,0,0,True,True,0,9,10,14,4,20,134000,796,939,892,1177,2245,472,809,975,558,282,114
352,ChIJU9IgpBMdLz4RA7c_CL_4mYc,مقهى أوندا,as safarat,السفارات,24.6907229,46.6279923,Coffee,4,424,0,0,1,2,2,True,True,0,16,10,14,6,19,200000,796,939,892,1177,2245,472,809,975,558,282,114
353,ChIJ50nZyhIdLz4RWICp5VDD1E4,مقهى جام,as safarat,السفارات,24.6894117,46.6341084,Coffee,4,131,2,2,0,0,3,True,True,1,19,12,14,7,14,163888,796,939,892,1177,2245,472,809,975,558,282,114
354,ChIJRZXID0QdLz4RumhctRr1MaI,تشيكيز,al muhammadiyah,المحمدية,24.7240639,46.6566164,Restaurants,3,62,3,1,1,1,1,True,True,0,19,18,19,10,5,330538,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
355,ChIJHZSkg5odLz4RkrWOTyXvsMg,Sufrat Al Riyadh Restaurant,al muhammadiyah,المحمدية,24.7244606,46.6571958,Restaurants,3,58,5,1,0,0,0,True,True,1,20,19,20,11,7,307843,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
356,ChIJyXpdGOXjLj4R3_Jzjydx3UI,Mongo,al muhammadiyah,المحمدية,24.7436795,46.6582667,Restaurants,3,26,3,0,0,0,3,True,True,0,20,20,20,17,11,221478,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
357,ChIJmdywsBUdLz4R24puxnkFmms,Gazipur Restaurant,al muhammadiyah,المحمدية,24.7367318,46.6635613,Restaurants,4,6,1,0,1,0,4,True,True,1,20,20,20,18,11,238421,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
358,ChIJz2_4J6TiLj4REBwke2u5lb8,ريزينج كينز,al muhammadiyah,المحمدية,24.743762,46.658268,Restaurants,4,392,0,0,1,1,5,True,True,1,20,20,20,17,11,221478,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
359,ChIJaTxn5QDjLj4RD3LKA54JKuk,Jollibee Riyadh Gallery Mall,al muhammadiyah,المحمدية,24.7440595,46.6581074,Restaurants,3,50,5,1,0,1,1,True,True,1,20,20,20,17,11,225134,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
360,ChIJ7x7YO6TiLj4RYgvYqqcwNng,سبأ,al muhammadiyah,المحمدية,24.7438059,46.6576716,Restaurants,3,238,2,1,0,1,3,True,True,1,20,20,20,17,11,222676,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
361,ChIJ3-4-DUnjLj4RYrztFkNsN1w,Chowking Riyadh Gallery Mall,al muhammadiyah,المحمدية,24.7437076,46.658312,Restaurants,4,103,2,0,1,0,5,True,True,1,20,20,20,17,11,222110,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
362,ChIJ1anc0gUdLz4R04Zvmd8ry-E,ستاربكس,al muhammadiyah,المحمدية,24.7207164,46.6487641,Coffee,4,680,1,1,0,1,4,True,True,1,17,18,13,6,6,349609,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
363,ChIJZRhszAMdLz4RYEFnPX7HcZk,Zoh cafe زوه كافي,al muhammadiyah,المحمدية,24.7279576,46.6634322,Coffee,4,345,1,0,0,2,4,True,True,1,20,20,20,14,12,258525,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
364,ChIJFcVQ00YdLz4RXuj-1w96OrY,سلطان القهوة,al muhammadiyah,المحمدية,24.7212589,46.6560713,Coffee,3,570,3,0,0,2,1,True,True,0,18,18,13,10,5,335219,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
365,ChIJzUPeer8dLz4Rf41_6qUEq1Y,نوفمبر كوفي,al muhammadiyah,المحمدية,24.7203185,46.656823,Coffee,4,53,3,0,1,2,2,True,True,1,18,19,12,10,6,331813,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
366,ChIJre9WRaQdLz4R2ZpDHDLZ8ek,كاريبو كوفي,al muhammadiyah,المحمدية,24.7387266,46.6584003,Coffee,4,495,0,0,0,0,0,True,True,0,20,20,20,19,11,254748,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
367,ChIJu2n72bTjLj4R6iHR-Ie3SHM,M&S cafe,al muhammadiyah,المحمدية,24.7428485,46.6576056,Coffee,4,16,0,0,2,1,4,True,True,0,20,20,20,19,11,222676,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
368,ChIJKVe5on_jLj4RhsmaZgVhozo,Tim Hortons تيم هورتنز,al muhammadiyah,المحمدية,24.7431336,46.6587099,Coffee,3,40,1,0,2,0,3,True,True,1,20,20,20,18,11,220397,2834,2996,8538,9533,14106,2965,5086,6127,3509,1772,721
369,ChIJ9WFG2y8dLz4RBiNwXEQ_e9M,المرابع,ar rahmaniyah,الرحمانية,24.7121075,46.6621202,Restaurants,3,229,5,0,0,0,4,True,False,1,20,20,20,20,7,230244,1939,2405,4284,4721,7878,1656,2840,3422,1959,989,402
370,ChIJlV-YWksdLz4RMqpCbX6qFoE,كوستا كوفي,ar rahmaniyah,الرحمانية,24.718852,46.656433,Coffee,3,240,0,1,1,2,5,True,True,1,18,19,13,11,5,339397,1939,2405,4284,4721,7878,1656,2840,3422,1959,989,402
371,ChIJieVLAnsbLz4RFwNVWe2WVl4,12 Yellow restaurant,ar rafiah,الرفيعة,24.6427715,46.6578982,Restaurants,3,4,1,0,0,0,0,True,True,0,14,3,1,6,2,117500,2341,1801,1523,1453,4201,883,1514,1824,1045,527,214
372,ChIJWY9jp9YELz4RU0hYsol2JAk,عالخفيف | Alkhafeef,ar rafiah,الرفيعة,24.6341817,46.6754016,Restaurants,3,254,1,0,2,1,4,True,True,0,18,4,2,11,5,34800,2341,1801,1523,1453,4201,883,1514,1824,1045,527,214
373,ChIJf98lTFz9Lj4RpvdLn1eLIbo,صالة طعام,al izdihar,الازدهار,24.7808491,46.73036159999999,Restaurants,3,46,0,1,1,3,2,True,True,1,20,19,13,20,5,201061,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
374,ChIJqz1yJ0r9Lj4R03LEPm-fsAM,سبا,al izdihar,الازدهار,24.7811105,46.7306525,Restaurants,3,37,3,3,1,0,1,True,True,1,20,19,12,20,5,201061,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
375,ChIJ4wubaFf9Lj4RqEfQpcI2Du0,Green Views Restaurant,al izdihar,الازدهار,24.7826832,46.7194702,Restaurants,3,58,1,2,1,0,1,False,True,1,20,20,14,20,6,146836,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
376,ChIJrXNVJ_L9Lj4RcXA3KeyzAN4,مطبخ سيتي فريش كيتشن,al izdihar,الازدهار,24.7866084,46.726795,Restaurants,4,58,1,0,0,1,3,True,True,1,20,14,11,20,9,213921,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
377,ChIJvc0hwoL9Lj4RUxEHLXkgqIg,مطعم كيرالا,al izdihar,الازدهار,24.7834198,46.7213854,Restaurants,4,83,1,1,0,1,4,True,True,1,20,20,14,20,7,226122,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
378,ChIJIYrcX-r9Lj4R7nnJzg-IdMg,دجاج تكساس,al izdihar,الازدهار,24.782288,46.7310172,Restaurants,3,117,4,0,0,0,5,True,True,0,20,18,13,20,4,193027,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
379,ChIJh460-1z9Lj4RpUEwCfPO8Ts,Luca's pastaria,al izdihar,الازدهار,24.782961,46.7300456,Restaurants,5,12,0,0,0,0,0,True,True,0,20,19,13,20,5,189904,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
380,ChIJ2x6jraj9Lj4RU92fIYlcQeg,Al-Jawhara,al izdihar,الازدهار,24.78726,46.7138914,Restaurants,4,6,0,0,1,0,1,True,True,1,20,20,15,20,10,161047,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
381,ChIJXfOVRQr9Lj4REFNHAgCNBP4,Burn & Build,al izdihar,الازدهار,24.7755136,46.7087648,Restaurants,3,471,2,0,0,2,2,True,True,0,20,20,15,18,9,160156,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
382,ChIJYW28fC39Lj4R6can28rzzwc,عالخفيف,al izdihar,الازدهار,24.7782058,46.7112312,Restaurants,4,429,1,0,0,0,6,True,True,1,20,20,14,20,9,151218,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
383,ChIJ9wf0pgz9Lj4Ryoy7t4sF__c,تياترو,al izdihar,الازدهار,24.7850871,46.7285306,Restaurants,4,141,1,0,2,0,6,True,True,1,20,17,11,20,7,207243,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
384,ChIJX3IHb1X9Lj4RqZxteeT7vhk,مطعم نارا كافيه,al izdihar,الازدهار,24.7872918,46.73038709999999,Restaurants,3,1259,1,0,0,2,4,False,True,0,20,18,14,20,6,200463,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
385,ChIJQ7bNXfH9Lj4Ryz1b0ZlwXEQ,CARS & COFFEE @saudiccc,al izdihar,الازدهار,24.7827379,46.7292108,Coffee,4,29,0,0,0,0,0,True,True,0,20,17,12,20,6,202113,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
386,ChIJefh4rLn9Lj4R6OXdTUYLf50,"Peet's Coffee, Granada Mall",al izdihar,الازدهار,24.7813982,46.7301076,Coffee,4,90,0,0,2,0,6,True,True,0,20,18,12,20,5,195725,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
387,ChIJF3ID6Gj9Lj4R5QqbFF8z7NU,كاريبو كوفي,al izdihar,الازدهار,24.782841,46.729898,Coffee,3,70,1,0,1,1,5,True,True,0,20,18,12,20,5,193402,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
388,ChIJc69umev9Lj4RDqqLmG2FnEE,د. كيف,al izdihar,الازدهار,24.786801,46.7275196,Coffee,4,687,2,0,0,2,3,True,True,1,20,13,13,20,10,206635,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
389,ChIJI5gtSoz9Lj4R5_yToidWJWo,د.كيف كافيه V12 Station,al izdihar,الازدهار,24.7815574,46.7306219,Coffee,4,254,2,1,0,1,4,True,True,1,20,18,12,20,5,193225,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
390,ChIJ_8ANPgz9Lj4RaRvzxgZGfow,hi.,al izdihar,الازدهار,24.7871437,46.72828670000001,Coffee,0,0,0,0,0,0,0,True,True,0,20,15,12,20,9,210910,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
391,ChIJMf6ikBn9Lj4RUApZrnagA-Y,Higanah | هجانه,al izdihar,الازدهار,24.7828784,46.72014009999999,Coffee,4,207,0,0,0,2,6,True,True,0,20,20,14,20,6,146348,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
392,ChIJffNzsGL9Lj4Ry2Zubi3FAXA,كرسبي كريم,al izdihar,الازدهار,24.7813422,46.73118119999999,Coffee,5,1,0,0,0,0,0,True,True,0,20,17,12,20,4,193543,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
393,ChIJEweSLKT9Lj4RKzYCx6MKU1M,القهوه العربيه,al izdihar,الازدهار,24.784587,46.7144151,Coffee,4,161,0,0,2,2,3,True,True,1,20,20,15,20,7,151103,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
394,ChIJu789cTP9Lj4RooVdW1EieIU,كونفوي كوفي,al izdihar,الازدهار,24.7811979,46.7070531,Coffee,3,868,1,0,2,0,4,True,True,0,20,20,13,20,9,164460,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
395,ChIJV1tav_v9Lj4Rs-NTcwNFWOg,كوفي اولوجي,al izdihar,الازدهار,24.7764053,46.7081425,Coffee,4,507,0,0,1,2,5,True,True,1,20,20,14,18,9,168724,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
396,ChIJ0UlaGDT9Lj4R5XvYoh0RhjQ,SMCH CAFE AND MORE - سمتش قهوة واكثر,al izdihar,الازدهار,24.7762792,46.7082289,Coffee,4,570,0,0,0,1,7,True,True,1,20,20,13,18,9,168724,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
397,ChIJ9yR4fvH9Lj4R_M1gLG43M-8,Cranville Coffee لاونج جرانفيل,al izdihar,الازدهار,24.7745858,46.7088981,Coffee,4,55,1,0,0,0,5,False,True,0,20,20,12,18,9,155077,3600,5596,9286,9817,16702,3511,6022,7254,4154,2098,853
398,ChIJuRrALtr9Lj4RjlF8SzjPkUs,مطعم باكستاني برياني,ghirnatah,غرناطة,24.7943684,46.7427398,Restaurants,3,393,1,1,1,2,1,False,True,0,20,20,19,20,7,209140,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
399,ChIJ6YcNfGX9Lj4RhUkNGzwroB0,Zouq Nihari Restaurant,ghirnatah,غرناطة,24.7904082,46.74477599999999,Restaurants,4,755,0,0,3,2,4,False,True,0,20,20,16,20,8,209188,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
400,ChIJJXla9dn9Lj4RTRQgYy2jnHo,Sagar Indian Fast Food,ghirnatah,غرناطة,24.796005,46.7431348,Restaurants,3,262,4,0,1,1,1,True,True,0,20,20,19,20,8,206461,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
401,ChIJf3lo1d79Lj4RxosG3BeEyoo,بوفيه الباكستانية,ghirnatah,غرناطة,24.7935143,46.7453355,Restaurants,4,519,1,0,1,2,2,True,True,0,20,20,15,20,7,207194,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
402,ChIJYbi1i7X_Lj4RsDjumbkmiD8,"Zam zam Restaurant,জম জম রেস্টুরেন্ট",ghirnatah,غرناطة,24.7963701,46.752051,Restaurants,3,57,4,0,0,0,1,True,True,1,20,20,17,20,10,170794,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
403,ChIJ7epnrDz_Lj4RGb1w_XmFBXE,Chinese restaurant,ghirnatah,غرناطة,24.7879151,46.7594428,Restaurants,4,62,3,0,2,0,3,True,True,1,20,19,13,18,4,164332,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
404,ChIJ8aGHJJr9Lj4RBo962gkEdaQ,Al Bokhari Rice Restaurant,ghirnatah,غرناطة,24.7863684,46.7476322,Restaurants,0,0,0,0,0,0,0,True,True,0,20,20,11,20,6,213435,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
405,ChIJ3-XfZVz8Lj4RVUNsFmr6M1g,Crystal Touch شركة كرستال للحفلات - لمسة كرستال,ghirnatah,غرناطة,24.801814,46.7613951,Restaurants,3,26,1,0,0,1,3,True,True,1,20,20,12,20,6,155819,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
406,ChIJYT3sk7j9Lj4RgO4iUWIGvAk,Resturant,ghirnatah,غرناطة,24.7931539,46.7455688,Restaurants,0,0,0,0,0,0,0,False,True,0,20,20,15,20,7,207194,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
407,ChIJWX8bjLX_Lj4RDMv8foQthyc,Green pepper restaurant,ghirnatah,غرناطة,24.7965497,46.7514201,Restaurants,4,101,1,1,0,1,3,True,True,0,20,20,16,20,10,169449,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
408,ChIJl-t8ha39Lj4R1MZq98i4zYk,مطعم مدشوش MADSHOSH resturant,ghirnatah,غرناطة,24.7964719,46.741711,Restaurants,4,675,1,0,3,1,4,True,True,1,20,20,19,20,7,204453,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
409,ChIJ74s_o9D9Lj4RaLwIf3jkah0,ابو نعمان,ghirnatah,غرناطة,24.797472,46.7419111,Restaurants,3,294,1,0,1,0,3,True,True,1,20,20,19,20,7,200776,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
410,ChIJlaaAAST_Lj4Rcw0BdeRAYfY,Wave Restaurant,ghirnatah,غرناطة,24.7921018,46.7516085,Restaurants,5,1,0,0,0,0,1,True,True,0,20,20,15,20,8,168460,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
411,ChIJ37mPZwr_Lj4RAJZ9WsdxJvo,برجر كنج,ghirnatah,غرناطة,24.793455,46.766954,Restaurants,4,67,4,0,0,0,6,True,True,1,20,20,13,20,4,148998,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
412,ChIJtUfS-lr_Lj4RrP8yHJ0Zu4Q,د.كيف كافيه,ghirnatah,غرناطة,24.7839739,46.7480426,Coffee,4,1346,2,0,0,1,6,True,True,1,20,20,12,20,7,222415,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
413,ChIJUdLRL_b_Lj4RQb5KkVYb1VA,90Grinder Specialty Coffee,ghirnatah,غرناطة,24.7845913,46.7497548,Coffee,4,356,0,0,0,2,6,True,True,0,20,20,12,20,8,216986,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
414,ChIJ5WswTVb_Lj4R_8__UtyZzVw,Jamoka Cafe,ghirnatah,غرناطة,24.80392,46.75057109999999,Coffee,4,37,1,0,0,2,4,True,True,1,20,20,15,17,10,154290,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
415,ChIJEQWlb5D_Lj4Rej0Ax37fxKI,Costa Coffee,ghirnatah,غرناطة,24.8044517,46.7517054,Coffee,4,201,1,1,0,2,4,True,True,1,20,20,13,16,9,145469,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
416,ChIJ30K_P6D_Lj4RUVI5eIp7Cfw,كاريبو كوفي,ghirnatah,غرناطة,24.805048,46.750311,Coffee,4,47,1,0,0,2,3,True,True,1,20,20,13,16,9,153719,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
417,ChIJszFHwBn_Lj4RrtM5_Z0A9AE,المذاق المغربي,ghirnatah,غرناطة,24.803994,46.75059,Coffee,3,8,1,1,1,0,4,True,True,1,20,20,15,17,10,154290,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
418,ChIJXa_Oodz_Lj4Rx_winQ1OfJg,Coffee Address,ghirnatah,غرناطة,24.8050041,46.7500297,Coffee,3,20,4,0,0,0,2,True,True,0,20,20,14,16,8,155417,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
419,ChIJr1zAYpb_Lj4RuZYLGKSXoD8,بارنز,ghirnatah,غرناطة,24.7891783,46.7622876,Coffee,4,97,1,0,0,3,2,False,False,0,20,20,11,18,5,157649,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
420,ChIJCzr3dh39Lj4RpCG4Tan0I10,ستاربكس,ghirnatah,غرناطة,24.793893,46.7669655,Coffee,3,326,0,0,1,1,6,True,True,1,20,20,15,20,5,150234,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
421,ChIJ17VlgsD_Lj4R-osW3cJ5j2c,كـالزي | Calzey,ghirnatah,غرناطة,24.7941517,46.7479654,Coffee,4,418,0,0,1,1,7,False,True,0,20,20,16,20,9,209250,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
422,ChIJhYggypf_Lj4RmPmul0pTasU,Wave Cafe,ghirnatah,غرناطة,24.7919365,46.7512686,Coffee,5,2,0,0,0,0,2,True,True,0,20,20,15,20,9,169136,2861,5377,7779,6504,13292,2794,4792,5773,3306,1669,679
423,ChIJgZG0am39Lj4ReAL7gihdAJ8,3 Boys Restaurant,qurtubah,قرطبة,24.800557,46.7395413,Restaurants,4,110,0,1,1,1,5,True,True,0,20,20,17,20,7,187875,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685
424,ChIJx0a-2Ur9Lj4RXHtAN_oj7Uc,City Fresh Kitchen,qurtubah,قرطبة,24.8085576,46.7325387,Restaurants,4,19,0,0,0,1,6,True,True,0,20,20,19,20,6,190701,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685
425,ChIJ7V4KQCb9Lj4R1D-I06zT0zE,Redbox healthy food,qurtubah,قرطبة,24.8114315,46.734065,Restaurants,3,54,4,1,1,0,2,True,True,0,20,20,17,20,5,169248,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685
426,ChIJm2TkELT9Lj4RRpuie5ASrSQ,تغميس,qurtubah,قرطبة,24.815059,46.72648580000001,Restaurants,3,280,4,0,1,1,3,True,True,0,12,20,19,19,4,182257,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685
427,ChIJzzAnyij9Lj4RQ1eAC-cEdn8,فايف جايز,qurtubah,قرطبة,24.8083761,46.73670980000001,Restaurants,3,1129,1,1,2,0,2,True,True,1,20,17,13,20,6,172552,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685
428,ChIJk8kX1zP8Lj4Rc_GT911KVK0,فاير جريل,qurtubah,قرطبة,24.808622,46.735291,Restaurants,4,1150,1,0,0,2,6,True,True,1,20,17,13,20,5,179108,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685
429,ChIJt5KgG5_9Lj4RXLxC3FGIv3s,Piatto Express,qurtubah,قرطبة,24.8086346,46.7326507,Restaurants,4,9,0,0,1,3,1,True,True,1,20,20,19,20,6,190701,2709,5180,7758,7055,13399,2816,4831,5819,3333,1683,685
